method,trait,chr,model,position,nearest_marker,qtl_lod,marker_variance,interval_left,interval_right,population,study,id,count
stepwiseqtl,TA,2,2013,49.290046,bin_2@49.29cM_scaffold_102465_607,22.9206140399525,11.5536657632517,48.260045,52.480053,cnj02,self,400,
stepwiseqtl,TA,2,all-years,49.990048,bin_2@49.99cM_scaffold_12807_2478,28.597941729056,17.2837239246433,48.260045,52.480053,cnj02,self,401,
stepwiseqtl,TA,3,2013,32.77003,bin_3@32.77cM_scaffold_58370_1534,24.9739188265204,13.0485166552443,30.260029,33.360031,cnj02,self,402,
stepwiseqtl,TA,5,2012,47.120032,bin_5@47.12cM_scaffold_19438_3420,40.0091174536913,20.6514552095366,45.18003,48.650036,cnj02,self,403,
stepwiseqtl,TA,7,2012,11.640014,bin_7@11.64cM_scaffold_30502_3978,30.7025730999737,13.3593204169732,9.900012,14.310018,cnj02,self,404,
stepwiseqtl,TA,12,2011,72.550055,bin_12@72.55cM_scaffold_16384_3421,25.8077567141783,13.3990221030906,67.750051,75.770058,cnj02,self,405,
stepwiseqtl,Tacy,3,2011,54.230054,bin_3@54.23cM_scaffold_52119_1893,54.0362081789845,34.3637241901094,52.940053,58.580056,cnj02,self,406,
stepwiseqtl,Tacy,3,2012,58.580056,bin_3@58.58cM_scaffold_42994_1177,26.6681054518921,17.727466127427,52.940053,60.960057,cnj02,self,407,
stepwiseqtl,Tacy,3,all-years,56.180055,bin_3@56.18cM_scf5304,35.5912765922444,24.7355734483483,52.940053,58.580056,cnj02,self,408,
stepwiseqtl,Tacy,7,all-years,32.730043,bin_7@32.73cM_SCF116864,26.627326238301,16.0863624801906,29.450041,38.260048,cnj02,self,409,
stepwiseqtl,UTBM,1,2012,29.980017,bin_1@29.98cM_scaffold_6110_904,40.7881606617946,14.6442824676914,29.700016,31.68002,cnj02,self,410,
stepwiseqtl,UTBM,1,all-years,32.270021,bin_1@32.27cM_scaffold_8765_4335,25.7024723416372,11.1611046610232,30.570019,33.470023,cnj02,self,411,
stepwiseqtl,UTBM,6,2012,24.850027,bin_6@24.85cM_scaffold_71573_464,33.0353387448936,10.2782032077253,21.610025,26.590029,cnj02,self,412,
stepwiseqtl,UTBM,6,all-years,30.540034,bin_6@30.54cM_scaffold_28511_3940,30.115181589679,13.999113575271,28.210033,31.910037,cnj02,self,413,
stepwiseqtl,UTBM,10,all-years,43.210044,bin_10@43.21cM_scaffold_4975_3252,27.4397712747356,12.2376547513905,39.030042,45.750048,cnj02,self,414,
stepwiseqtl,UTBM,11,2011,28.380033,bin_11@28.38cM_scaffold_115280_182,21.2056349216838,11.9211103352835,26.680028,31.230035,cnj02,self,415,
stepwiseqtl,UTBM,11,2013,31.230035,bin_11@31.23cM_scaffold_62302_445,22.9926793317648,11.3186633474088,28.380033,37.210042,cnj02,self,416,
stepwiseqtl,TY,6,2013,42.970052,bin_6@42.97cM_scaffold_40699_2470,29.7595459323834,15.6934836624253,40.50005,43.530053,cnj02,self,417,
stepwiseqtl,TY,12,2012,56.660039,bin_12@56.66cM_SCF116567,32.4728240796729,17.0288224202294,54.960038,57.23004,cnj02,self,418,
stepwiseqtl,TY,12,2013,44.600028,bin_12@44.6cM_scaffold_84682_293,25.7852710491097,12.6704334844391,43.510027,46.300029,cnj02,self,419,
stepwiseqtl,ULvW,2,2011,73.480084,bin_2@73.48cM_scaffold_9595_7405,25.7643640067451,11.1636890066215,70.540083,74.700085,cnj02,self,420,
stepwiseqtl,ULvW,2,2012,73.480084,bin_2@73.48cM_scaffold_9595_7405,31.4198382011466,12.424578225726,67.310081,74.700085,cnj02,self,421,
stepwiseqtl,ULvW,2,2013,78.400089,bin_2@78.4cM_scaffold_3671_8042,23.7001733463407,11.3850971003902,75.430088,82.19009,cnj02,self,422,
stepwiseqtl,ULvW,2,all-years,78.400089,bin_2@78.4cM_scaffold_3671_8042,30.5280134513811,15.0763794203869,75.430088,82.19009,cnj02,self,423,
stepwiseqtl,ULvW,4,2011,58.690061,bin_4@58.69cM_scaffold_61487_1055,24.888496535518,10.6408182101632,50.140058,62.260063,cnj02,self,424,
stepwiseqtl,ULvW,4,2013,71.24007,bin_4@71.24cM_scaffold_51672_24,26.8329350059979,13.6196530324293,69.820068,75.260071,cnj02,self,425,
stepwiseqtl,ULvW,5,2013,31.090019,bin_5@31.09cM_scaffold_20582_2639,27.9205900257682,14.4478243103499,26.360017,35.86002,cnj02,self,426,
stepwiseqtl,ULvW,8,2012,8.400006,bin_8@8.4cM_scaffold_4934_8824,30.2034528019534,11.6848165980851,5.310004,10.480008,cnj02,self,427,
stepwiseqtl,ULvW,10,2011,66.900068,bin_10@66.9cM_scaffold_7594_831,31.8619226983873,15.173422066543,65.460067,69.640069,cnj02,self,428,
stepwiseqtl,ULvW,10,2012,51.790055,bin_10@51.79cM_scaffold_6929_8428,27.7438140566595,10.2718431750876,49.030052,52.800056,cnj02,self,429,
stepwiseqtl,ULvW,10,2013,61.460062,bin_10@61.46cM_scaffold_50997_727,24.0346981621683,11.6134545773943,58.430061,62.450063,cnj02,self,430,
stepwiseqtl,ULvW,10,all-years,63.190064,bin_10@63.19cM_scaffold_3402_3392,30.350449738096,14.9472539840197,61.460062,66.900068,cnj02,self,431,
stepwiseqtl,ULvW,11,2011,78.020094,bin_11@78.02cM_scaffold_105350_615,33.4292188525768,16.316991794658,75.640091,79.330095,cnj02,self,432,
stepwiseqtl,ULvW,11,2013,28.380033,bin_11@28.38cM_scaffold_115280_182,29.6964285065316,15.8617119958791,20.18002,30.320034,cnj02,self,433,
stepwiseqtl,ULvW,11,all-years,81.330099,bin_11@81.33cM_SCF181772b,31.2638009324217,15.6181975399326,79.550096,82.5201,cnj02,self,434,
stepwiseqtl,UMFM,3,2011,45.51005,bin_3@45.51cM_scaffold_12440_4793,39.5837432204846,17.8079987242921,43.300049,50.640052,cnj02,self,435,
stepwiseqtl,UMFM,3,all-years,45.51005,bin_3@45.51cM_scaffold_12440_4793,45.5835338000244,13.2979575068425,43.300049,47.000051,cnj02,self,436,
stepwiseqtl,UMFM,10,2011,36.020035,bin_10@36.02cM_scaffold_18203_3098,34.3933166226741,14.2411065258124,32.910029,37.250038,cnj02,self,437,
stepwiseqtl,UMFM,10,all-years,37.250038,bin_10@37.25cM_SCF7569,44.8649605016363,12.9343655203871,36.610037,38.400039,cnj02,self,438,
stepwiseqtl,UMFM,11,2013,38.070045,bin_11@38.07cM_scaffold_7181_4242,21.1505869892924,10.0209940688768,37.500044,38.690046,cnj02,self,439,
stepwiseqtl,UMFM,11,all-years,30.320034,bin_11@30.32cM_scaffold_28856_2095,54.6737934757395,18.5729444858927,28.380033,31.230035,cnj02,self,440,
stepwiseqtl,UL,1,2013,32.270021,bin_1@32.27cM_scaffold_8765_4335,21.6227875529044,11.2369751409686,29.700016,32.870022,cnj02,self,441,
stepwiseqtl,UL,1,all-years,32.270021,bin_1@32.27cM_scaffold_8765_4335,31.2282803468605,13.2451173419096,31.68002,35.260027,cnj02,self,442,
stepwiseqtl,UL,6,all-years,40.360049,bin_6@40.36cM_scaffold_2233_7378,41.719518972345,20.9183896767282,38.900048,40.50005,cnj02,self,443,
stepwiseqtl,UL,11,2011,46.900054,bin_11@46.9cM_scaffold_91186_478,31.1480764798223,15.5273257537405,44.640053,55.970065,cnj02,self,444,
scanone,BBISFY,12,2011,54.110033,bin_12@54.11cM_scaffold_47570_2090,9.18597239113217,11.278902586624,50.47003,54.960034,cnj04,self,445,
scanone,BBITY,3,2011,35.940031,bin_3@35.94cM_scaffold_6553_5779,7.20983704597639,16.3404948712475,33.360027,38.950035,cnj04,self,446,
scanone,UBL,7,2014,14.310007,bin_7@14.31cM_scaffold_20071_618,5.6790673568937,16.961886295099,11.040003,21.060017,cnj04,self,447,
scanone,UBL,11,2014,15.290013,bin_11@15.29cM_scaffold_24233_376,8.80095713424857,29.5236735283753,8.360007,20.180015,cnj04,self,448,
scanone,UBBL,1,2011,15.690011,bin_1@15.69cM_scaffold_16410_888,12.6922481879854,41.0665399569365,9.430005,20.580017,cnj04,self,449,
scanone,UBBL,1,all-years,9.430005,bin_1@9.43cM_scaffold_9160_2298,8.370910115438,19.3998252800966,2.110003,14.110009,cnj04,self,450,
scanone,UBBL,3,2012,36.490033,bin_3@36.49cM_scaffold_3243_9538,11.425208649458,41.9896554374154,25.500019,40.480037,cnj04,self,451,
scanone,UBBL,5,2014,47.720022,bin_5@47.72cM_scaffold_59748_765,8.90192788296626,13.6218129148483,45.840018,56.140029,cnj04,self,452,
scanone,UBBL,6,2014,35.78004,bin_6@35.78cM_scaffold_60523_170,7.9175206657357,11.6745399162863,28.170032,40.360047,cnj04,self,453,
scanone,UBBL,9,2014,84.810054,bin_9@84.81cM_scaffold_10644_3379,7.77993903975604,11.4127305586596,75.260048,87.80006,cnj04,self,454,
scanone,UBBL,9,all-years,87.940061,bin_9@87.94cM_scaffold_3698_12740,10.4067032297991,26.0596521670247,87.340059,89.860064,cnj04,self,455,
scanone,Brix,9,2011,87.340059,bin_9@87.34cM_scaffold_74053_1006,4.23755105883266,25.2681147041346,75.260048,89.860064,cnj04,self,456,
scanone,Brix,11,2014,39.200038,bin_11@39.2cM_scaffold_75872_1296,8.62666644256827,24.7443199035339,32.730024,47.620042,cnj04,self,457,
scanone,UCD,2,2012,57.45006,bin_2@57.45cM_SCF125667,8.00916445169137,21.2585215105393,54.150055,58.780065,cnj04,self,458,
scanone,UCD,2,all-years,57.45006,bin_2@57.45cM_SCF125667,5.38462953609137,20.3769404170593,56.670059,62.800072,cnj04,self,459,
scanone,UCLS,1,2014,9.430005,bin_1@9.43cM_scaffold_9160_2298,6.02257791201784,19.2995569281719,7.510004,14.110009,cnj04,self,460,
scanone,UCLS,3,2012,35.34003,bin_3@35.34cM_scaffold_89673_809,5.72527921835993,10.4849355273839,30.260024,38.950035,cnj04,self,461,
scanone,UKEC,2,2011,54.750057,bin_2@54.75cM_SCF3595,9.5439331959865,13.2850859011114,54.150055,59.380067,cnj04,self,462,
scanone,UKEC,5,2011,46.680019,bin_5@46.68cM_scaffold_431_10615,8.90870891942276,12.1052948192772,44.740017,48.310023,cnj04,self,463,
scanone,UKEC,12,2011,50.47003,bin_12@50.47cM_scaffold_10505_3485,11.187664772318,16.5881701224579,44.600024,57.230035,cnj04,self,464,
scanone,UKLvW,7,2014,49.58004,bin_7@49.58cM_scaffold_11351_6036,7.27447671118387,24.0160034622234,46.010038,57.550055,cnj04,self,465,
scanone,UKSO,12,all-years,57.590036,bin_12@57.59cM_scaffold_9105_1938,9.44981082934293,31.7464423434815,54.960034,60.580037,cnj04,self,466,
scanone,UKTO,7,all-years,40.760031,bin_7@40.76cM_scaffold_109158_282,6.87422772623751,14.2119200887445,35.700029,49.58004,cnj04,self,467,
scanone,UKUY,2,2012,43.420044,bin_2@43.42cM_scaffold_1741_1883,5.90668750405151,18.3057240796724,42.110042,54.470056,cnj04,self,468,
scanone,UKUY,2,all-years,8.030008,bin_2@8.03cM_scaffold_11068_3570,7.66499226659817,16.1230302174307,0.0,13.060012,cnj04,self,469,
scanone,UKUY,7,all-years,42.410035,bin_7@42.41cM_scaffold_7675_2964,9.44937822002418,21.2601567387611,35.700029,49.58004,cnj04,self,470,
scanone,UKUY,10,all-years,79.070082,bin_10@79.07cM_SCF201915,6.41850492286625,12.8904964065849,64.86007,79.760083,cnj04,self,471,
scanone,UKUY,11,all-years,37.200031,bin_11@37.2cM_scaffold_95332_586,9.81909083410017,22.4056326909214,36.93003,40.34004,cnj04,self,472,
scanone,UKUY,12,2012,54.110033,bin_12@54.11cM_scaffold_47570_2090,7.86661748059497,26.216980317114,46.970026,57.230035,cnj04,self,473,
scanone,UNAB,3,all-years,37.130034,bin_3@37.13cM_scaffold_158866_55,9.55211079439738,13.6133685132804,34.780029,40.480037,cnj04,self,474,
scanone,UNAB,6,2011,44.390054,bin_6@44.39cM_scaffold_106588_724,15.9204796942112,14.8408496611047,43.530051,45.600055,cnj04,self,475,
scanone,UNAF,7,2011,40.760031,bin_7@40.76cM_scaffold_109158_282,10.2486641048014,16.4209534175401,35.700029,43.750036,cnj04,self,476,
scanone,UNAF,10,2011,31.850029,bin_10@31.85cM_scaffold_17752_4520,7.63567058142847,11.0817604066098,29.810025,35.420034,cnj04,self,477,
scanone,UNAF,11,2011,37.200031,bin_11@37.2cM_scaffold_95332_586,11.0597925213088,18.2830658548866,35.390027,40.34004,cnj04,self,478,
scanone,UNAF,12,2012,63.060041,bin_12@63.06cM_scaffold_147305_234,6.80975215064301,10.2249570952171,54.110033,67.240043,cnj04,self,479,
scanone,UNAF,12,all-years,54.110033,bin_12@54.11cM_scaffold_47570_2090,7.31630445993156,15.7815535852446,42.810019,57.590036,cnj04,self,480,
scanone,UNB,3,2011,68.070049,bin_3@68.07cM_scaffold_28523_940,9.06743981239401,13.9324724825969,56.180046,69.870051,cnj04,self,481,
scanone,UNB,6,all-years,28.080031,bin_6@28.08cM_SCF13711,6.37737205690667,14.8692783415679,21.610024,34.160038,cnj04,self,482,
scanone,UNB,7,2011,33.240027,bin_7@33.24cM_scaffold_907_14846,10.6659223520615,17.4211149339828,25.820025,38.26003,cnj04,self,483,
scanone,UNB,9,2011,26.530017,bin_9@26.53cM_scaffold_5282_2230,7.74909167495774,11.3300725099232,14.02001,28.910018,cnj04,self,484,
scanone,UN0,2,2012,53.330054,bin_2@53.33cM_scaffold_57248_610,4.47147498737882,18.5038317844817,43.420044,57.45006,cnj04,self,485,
scanone,UNP,1,2011,67.240064,bin_1@67.24cM_scaffold_55812_1447,7.19829030116417,19.4742577895385,66.530063,68.750066,cnj04,self,486,
scanone,UNP,11,2011,16.420014,bin_11@16.42cM_scaffold_170652_55,7.81577198769151,21.6375782449694,6.030003,20.180015,cnj04,self,487,
scanone,UNP,11,2014,16.420014,bin_11@16.42cM_scaffold_170652_55,6.59258830692871,21.0356317696433,8.360007,20.180015,cnj04,self,488,
scanone,PAC,7,2011,51.970045,bin_7@51.97cM_scaffold_44609_43,7.09877356890175,18.000609482957,47.540039,55.400051,cnj04,self,489,
scanone,PAC,7,2012,24.260023,bin_7@24.26cM_scaffold_281_9110,8.27387532575902,31.1296597097189,19.780016,33.150026,cnj04,self,490,
scanone,PAC,7,2014,21.950019,bin_7@21.95cM_scaffold_8356_2918,8.29118977294703,25.1900605100591,19.780016,33.150026,cnj04,self,491,
scanone,PAC,7,all-years,24.260023,bin_7@24.26cM_scaffold_281_9110,7.24833823810841,30.3772158106136,19.780016,33.150026,cnj04,self,492,
scanone,PAC,11,2012,38.690036,bin_11@38.69cM_scaffold_75872_1322,6.51823447142212,22.9710728565275,32.730024,47.620042,cnj04,self,493,
scanone,PFR,1,2014,62.750057,bin_1@62.75cM_scaffold_25405_879,8.44195951924094,25.9383705681292,58.000054,64.25006,cnj04,self,494,
scanone,PFR,4,2012,46.740044,bin_4@46.74cM_scaffold_83153_778,8.74907358450949,18.9501272895072,45.880042,56.900049,cnj04,self,495,
scanone,PFR,6,2012,58.660075,bin_6@58.66cM_scaffold_9039_2289,5.73215431142601,11.0973767618439,53.270072,65.800078,cnj04,self,496,
scanone,PFR,6,all-years,58.660075,bin_6@58.66cM_scaffold_9039_2289,6.92751795754766,15.6600051451502,53.270072,67.670082,cnj04,self,497,
scanone,PFR,8,2012,65.410066,bin_8@65.41cM_scaffold_138_9783,6.07387860892654,11.9072887678276,60.930057,72.970072,cnj04,self,498,
scanone,PFR,10,all-years,41.590043,bin_10@41.59cM_scaffold_188333_62,6.76621224188432,15.2042207171007,39.030042,43.790047,cnj04,self,499,
scanone,PFR,11,all-years,24.540019,bin_11@24.54cM_scaffold_113473_247,6.63313036650172,14.8319712502961,21.880016,31.230023,cnj04,self,500,
scanone,URB,3,2012,19.560014,bin_3@19.56cM_SCF57479,8.30494989572969,13.5836980544826,14.320009,24.550018,cnj04,self,501,
scanone,USL,1,2014,65.740062,bin_1@65.74cM_scaffold_12660_440,7.92964688572328,11.0007958622004,63.890059,67.240064,cnj04,self,502,
scanone,USL,2,2014,51.49005,bin_2@51.49cM_scaffold_59431_989,11.1798060880542,17.5543677748974,42.110042,52.970053,cnj04,self,503,
scanone,USL,4,2014,4.180006,bin_4@4.18cM_scaffold_2971_4766,8.76526177645446,12.5485380554261,2.390004,10.230009,cnj04,self,504,
scanone,USL,6,2014,48.900067,bin_6@48.9cM_scaffold_32862_852,11.2624025960475,17.7407376125599,44.390054,49.790069,cnj04,self,505,
scanone,USL,9,2012,87.80006,bin_9@87.8cM_scaffold_70962_1187,10.9402919983204,39.5405084635819,85.400056,89.860064,cnj04,self,506,
scanone,USL,11,2014,5.090002,bin_11@5.09cM_scaffold_138284_80,9.81994924388427,14.6333414477389,1.19,6.030003,cnj04,self,507,
scanone,SFY,6,2011,80.15009,bin_6@80.15cM_scaffold_5398_3808,11.4683476201082,27.534370216996,79.240088,82.700093,cnj04,self,508,
scanone,TA,6,2014,31.050033,bin_6@31.05cM_scaffold_10692_6394,6.42120282131274,11.5969955401288,21.610024,35.78004,cnj04,self,509,
scanone,TA,8,2014,59.440054,bin_8@59.44cM_scaffold_48160_1165,6.50483475079022,11.7843524437402,53.870049,62.420058,cnj04,self,510,
scanone,TA,10,2012,66.900071,bin_10@66.9cM_scaffold_7594_831,7.49081547503208,20.1278370136181,64.86007,71.390075,cnj04,self,511,
scanone,TA,11,2014,39.890039,bin_11@39.89cM_SCF21596,13.022104442042,30.256130962199,36.93003,40.34004,cnj04,self,512,
scanone,Tacy,3,2014,34.750028,bin_3@34.75cM_scaffold_113156_448,12.0137133855175,43.7379599277215,33.360027,38.950035,cnj04,self,513,
scanone,Tacy,3,all-years,54.230044,bin_3@54.23cM_scaffold_52119_1893,15.238323578365,56.0081722737565,47.000042,60.960047,cnj04,self,514,
scanone,UTBM,3,2011,36.190032,bin_3@36.19cM_scaffold_6553_5632,16.6510672434172,21.4577695246383,33.360027,45.510041,cnj04,self,515,
scanone,UTBM,9,2011,87.340059,bin_9@87.34cM_scaffold_74053_1006,11.0727611934092,11.432002081854,80.040051,88.510062,cnj04,self,516,
scanone,UTBM,9,2014,87.340059,bin_9@87.34cM_scaffold_74053_1006,4.59300599032792,19.6068490077655,80.890052,89.860064,cnj04,self,517,
scanone,ULvW,11,2014,16.420014,bin_11@16.42cM_scaffold_170652_55,6.51590871693017,36.1008233598513,9.570008,23.860017,cnj04,self,518,
scanone,UL,2,all-years,60.430068,bin_2@60.43cM_SCF80703,7.07068954802592,30.2366245499068,56.670059,62.800072,cnj04,self,519,
stepwiseqtl,BBISFY,3,2011,25.500019,bin_3@25.5cM_scaffold_103107_262,27.9063483638089,16.1220095082579,22.980017,25.97002,cnj04,self,520,
stepwiseqtl,BBISFY,5,2011,61.250035,bin_5@61.25cM_scaffold_128490_342,27.1072120796781,15.1119893629513,58.410033,61.820036,cnj04,self,521,
stepwiseqtl,BBITY,3,2011,39.510036,bin_3@39.51cM_scaffold_10536_5015,26.0227119392944,14.4870643124304,37.130034,40.480037,cnj04,self,522,
stepwiseqtl,BBITY,4,2011,23.500017,bin_4@23.5cM_scaffold_4761_4837,22.1560762107744,10.4272752002121,18.450016,25.550019,cnj04,self,523,
stepwiseqtl,UBL,2,2011,23.700025,bin_2@23.7cM_scaffold_8755_2482,30.3599585025898,11.9667326959228,22.530024,23.920026,cnj04,self,524,
stepwiseqtl,UBL,2,2012,53.330054,bin_2@53.33cM_scaffold_57248_610,11.0773060995827,11.3861283899581,43.420044,54.750057,cnj04,self,525,
stepwiseqtl,UBL,2,2014,28.810031,bin_2@28.81cM_scaffold_56893_1962,14.9287259658601,13.138744334238,23.920026,34.650033,cnj04,self,526,
stepwiseqtl,UBL,2,all-years,43.300043,bin_2@43.3cM_scaffold_1741_1992,28.3049970226932,28.2778477330425,42.110042,47.790045,cnj04,self,527,
stepwiseqtl,UBL,3,2012,33.360027,bin_3@33.36cM_scaffold_88664_663,12.9537857513887,14.3270732310704,24.550018,34.750028,cnj04,self,528,
stepwiseqtl,UBL,5,2014,41.750013,bin_5@41.75cM_scaffold_71631_1225,13.4897944397179,11.2103314691602,38.15001,45.840018,cnj04,self,529,
stepwiseqtl,UBL,7,2014,14.310007,bin_7@14.31cM_scaffold_20071_618,16.1577317530836,14.9437804950095,13.120005,14.610008,cnj04,self,530,
stepwiseqtl,UBL,10,2014,36.470037,bin_10@36.47cM_scaffold_11071_5921,13.1931657256198,10.8359626023574,35.900035,43.370046,cnj04,self,531,
stepwiseqtl,UBL,10,all-years,37.25004,bin_10@37.25cM_SCF7569,22.1042257579774,16.8287359184226,36.020036,39.030042,cnj04,self,532,
stepwiseqtl,UBL,11,2011,16.420014,bin_11@16.42cM_scaffold_170652_55,30.9269150769976,12.5096400262736,11.74001,20.180015,cnj04,self,533,
stepwiseqtl,UBL,11,2012,14.620012,bin_11@14.62cM_scaffold_57381_750,10.3158963507718,10.2968508542977,9.570008,20.180015,cnj04,self,534,
stepwiseqtl,UBL,11,2014,11.74001,bin_11@11.74cM_scaffold_35099_251,24.1738972575456,31.3208737169076,9.570008,20.180015,cnj04,self,535,
stepwiseqtl,UBL,11,all-years,5.090002,bin_11@5.09cM_scaffold_138284_80,26.1101879803773,23.6578372411587,1.19,6.870004,cnj04,self,536,
stepwiseqtl,UBBL,1,2011,9.430005,bin_1@9.43cM_scaffold_9160_2298,33.7506807483817,20.6227254994924,7.510004,14.110009,cnj04,self,537,
stepwiseqtl,UBBL,5,2014,47.720022,bin_5@47.72cM_scaffold_59748_765,31.2876422467085,17.5820729279463,47.12002,48.310023,cnj04,self,538,
stepwiseqtl,UBBL,9,2014,87.340059,bin_9@87.34cM_scaffold_74053_1006,25.9523527199294,11.4732945878976,85.400056,87.80006,cnj04,self,539,
stepwiseqtl,UBBL,9,all-years,87.80006,bin_9@87.8cM_scaffold_70962_1187,33.8275130515582,13.2554454712745,87.340059,88.510062,cnj04,self,540,
stepwiseqtl,UBBL,10,2014,12.39001,bin_10@12.39cM_scaffold_34564_1124,25.416134365182,10.9742981911195,9.600009,16.730013,cnj04,self,541,
stepwiseqtl,UBM,9,2014,80.890052,bin_9@80.89cM_scaffold_32504_717,92.3682868191879,16.8689451245284,80.040051,84.220053,cnj04,self,542,
stepwiseqtl,UBM,9,all-years,58.280036,bin_9@58.28cM_scaffold_184159_239,26.2667729562047,15.7193929765299,57.180035,59.090037,cnj04,self,543,
stepwiseqtl,UBM,10,all-years,35.420034,bin_10@35.42cM_scaffold_2979_9917,32.0871387813806,24.9732956409825,34.830033,36.020036,cnj04,self,544,
stepwiseqtl,UBW,3,all-years,17.200011,bin_3@17.2cM_SCF98686,18.7646916077215,10.7911734110561,16.32001,19.560014,cnj04,self,545,
stepwiseqtl,UBW,9,all-years,64.230041,bin_9@64.23cM_scaffold_37146_830,26.077595534256,20.5164438378386,58.280036,65.720042,cnj04,self,546,
stepwiseqtl,UBW,10,2014,50.000058,bin_10@50cM_scaffold_3098_9342,15.6450552391299,11.3502187774653,45.250051,52.800059,cnj04,self,547,
stepwiseqtl,Brix,4,2014,41.390038,bin_4@41.39cM_scaffold_69505_1274,22.6900886104862,11.3529285993546,40.250037,43.860041,cnj04,self,548,
stepwiseqtl,Brix,9,2011,87.010057,bin_9@87.01cM_scaffold_6314_8219,32.7979048838424,27.5584267378321,85.400056,87.80006,cnj04,self,549,
stepwiseqtl,Brix,10,2011,58.430065,bin_10@58.43cM_scaffold_36213_544,20.6456877384883,10.1240456450171,50.000058,61.460066,cnj04,self,550,
stepwiseqtl,Brix,10,2014,45.250051,bin_10@45.25cM_scaffold_215093_133,22.8207805684956,11.482639429878,41.870044,45.750052,cnj04,self,551,
stepwiseqtl,Brix,11,2011,40.34004,bin_11@40.34cM_scaffold_3947_9416,22.9659478567285,12.4331840595674,39.200038,44.640041,cnj04,self,552,
stepwiseqtl,Brix,11,2014,44.640041,bin_11@44.64cM_scaffold_66939_1710,32.1635330243499,24.5453147573276,39.200038,47.620042,cnj04,self,553,
stepwiseqtl,UCD,2,2012,61.740069,bin_2@61.74cM_scaffold_24212_1491,19.1617633316649,11.4133549627351,57.45006,62.800072,cnj04,self,554,
stepwiseqtl,UCD,2,all-years,57.45006,bin_2@57.45cM_SCF125667,26.012693877527,15.1503839822632,56.670059,57.590061,cnj04,self,555,
stepwiseqtl,UCD,4,2012,28.700025,bin_4@28.7cM_scaffold_3474_6975,22.3142349771728,15.1854154459154,26.790022,32.880029,cnj04,self,556,
stepwiseqtl,UCD,4,2014,68.890054,bin_4@68.89cM_scaffold_70138_1273,22.6437237371812,10.6044024483732,63.820053,69.820055,cnj04,self,557,
stepwiseqtl,UCD,4,2014,69.820055,bin_4@69.82cM_scaffold_3122_7154,23.4118635493693,11.3329840868759,68.890054,71.240056,cnj04,self,558,
stepwiseqtl,UCD,4,all-years,37.980035,bin_4@37.98cM_scaffold_30462_3194,23.630854797708,12.4027772097291,33.58003,43.860041,cnj04,self,559,
stepwiseqtl,UCD,8,2014,53.450048,bin_8@53.45cM_scaffold_10384_6950,22.2047449136516,10.204981485588,52.930046,54.64005,cnj04,self,560,
stepwiseqtl,UCD,12,2012,48.810028,bin_12@48.81cM_scaffold_10455_4718,21.808121384333,14.523433772273,46.970026,53.470031,cnj04,self,561,
stepwiseqtl,UCLP,1,all-years,67.240064,bin_1@67.24cM_scaffold_55812_1447,25.8127513687035,15.5977236647993,66.530063,68.750066,cnj04,self,562,
stepwiseqtl,UCLP,11,all-years,84.20007,bin_11@84.2cM_scaffold_91230_206,24.3882235950933,13.8457136480488,81.230067,87.290071,cnj04,self,563,
stepwiseqtl,UCLS,1,2012,31.200032,bin_1@31.2cM_scaffold_68972_1139,31.6340230825769,14.0626312429392,25.380027,32.270034,cnj04,self,564,
stepwiseqtl,UCLS,1,2014,9.430005,bin_1@9.43cM_scaffold_9160_2298,26.8553350118013,18.408352165058,7.510004,14.110009,cnj04,self,565,
stepwiseqtl,UCLS,2,2011,42.110042,bin_2@42.11cM_scaffold_20649_2180,16.5172877048982,16.9492335435512,39.72004,43.300043,cnj04,self,566,
stepwiseqtl,UCLS,3,2011,39.510036,bin_3@39.51cM_scaffold_10536_5015,20.8856447029764,25.6951982367455,37.130034,45.510041,cnj04,self,567,
stepwiseqtl,UCLS,7,2012,43.750036,bin_7@43.75cM_scaffold_49114_513,27.469092460732,10.1128263134376,42.410035,45.380037,cnj04,self,568,
stepwiseqtl,UCLS,8,2011,84.690075,bin_8@84.69cM_ct89379,11.9244202340659,10.1884720341839,72.970072,84.960076,cnj04,self,569,
stepwiseqtl,UCLS,8,2014,60.930057,bin_8@60.93cM_SCF2714,25.5840748846675,16.5793496034886,54.950051,62.420058,cnj04,self,570,
stepwiseqtl,UCLS,10,2011,16.730013,bin_10@16.73cM_scaffold_92594_451,13.1293411652621,11.761100488324,4.800006,18.220014,cnj04,self,571,
stepwiseqtl,UCLS,11,2014,44.640041,bin_11@44.64cM_scaffold_66939_1710,29.9343463676976,23.5605510681161,39.890039,47.620042,cnj04,self,572,
stepwiseqtl,UCLS,12,2011,75.77005,bin_12@75.77cM_scaffold_67779_294,15.7667895736487,15.693618822352,67.750044,75.77005,cnj04,self,573,
stepwiseqtl,UKEC,2,2011,59.230066,bin_2@59.23cM_scaffold_2711_7365,29.2314915034142,13.0481172752364,58.780065,59.380067,cnj04,self,574,
stepwiseqtl,UKEC,4,2014,10.82001,bin_4@10.82cM_scaffold_8435_1114,22.4324637716944,11.3074956805086,7.160008,17.250014,cnj04,self,575,
stepwiseqtl,UKEC,6,all-years,80.730092,bin_6@80.73cM_scaffold_10468_838,20.5479624993636,13.2737732111459,79.240088,82.700093,cnj04,self,576,
